643.3441986806364;6535.798047912773;5907.461983586446
643.3441986806364;6654.595645494344;5838.148787685617
643.3441986806364;6654.595645494344;5838.148787685617
643.5744763382467;6654.595645494344;5838.148787685617
643.3441986806364;6654.595645494344;5838.148787685617
643.3441986806364;6654.595645494344;5838.148787685617
637.6396761133603;6654.595645494344;5838.148787685617
643.1343167701864;6654.595645494344;5838.148787685617
643.3441986806364;6649.61212618799;5830.445804336799
641.7109760729206;6649.903397302263;5831.946567147597
643.3585564610012;6654.551886157275;5836.244174535202
643.5744763382467;6654.595645494344;5838.148787685617
643.3441986806364;6654.595645494344;5838.148787685617
643.3441986806364;6650.313683214976;5842.048160604655
643.3441986806364;6654.595645494344;5838.148787685617
643.4494813676527;6654.595645494344;5838.148787685617
643.3990737167117;6654.470408473607;5838.087735235611
643.3441986806364;6654.595645494344;5838.148787685617
643.3441986806364;6654.595645494344;5838.148787685617
642.0962343096235;6654.595645494344;5838.148787685617
643.1222826086956;6654.065602700792;5837.320364292362
643.3441986806364;6654.595645494344;5838.148787685617
639.825046728972;6654.595645494344;5838.148787685617
639.2082271568985;6654.595645494344;5838.148787685617
641.5223936770794;6654.595645494344;5838.148787685617
643.2630560928433;6654.595645494344;5838.148787685617
642.1488732914665;6654.595645494344;5838.148787685617
643.9042632759911;6638.086185021787;5816.644537082074
643.3926521239954;6654.6252906823365;5840.002642543534
643.3441986806364;6654.595645494344;5838.148787685617
643.3441986806364;6654.6252906823365;5840.2912866598035
643.4069632495165;6654.595645494344;5838.148787685617
643.3441986806364;6654.422679650269;5837.671342915244
643.3441986806364;6654.6252906823365;5840.2912866598035
646.972416329533;6648.110964348813;5813.976287438046
648.9840521928235;6640.000793294008;5788.4238939682955
651.2963227418779;6653.645795554403;5834.446503873451
648.0896525961898;6654.595645494344;5838.148787685617
646.7224306076519;6620.82595221111;5783.484579857197
644.9984911354206;6654.595645494344;5838.148787685617
643.3441986806364;6653.956372080344;5837.432790496722
643.5484871993793;6654.595645494344;5838.148787685617
644.195009596929;6654.595645494344;5838.148787685617
648.428412462908;6654.35279850561;5836.804436006787
646.5334340763128;6654.175922136975;5836.908386229886
649.9970282317979;6654.595645494344;5838.148787685617
649.8028432472877;6645.551103403228;5806.097242347468
646.4443173150268;6654.595645494344;5838.148787685617
644.9011538461539;6648.709999090525;5834.743982810284
645.2497123130034;6648.827430554744;5830.403276319417
643.576803723817;6654.595645494344;5838.148787685617
643.3670935195964;6654.595645494344;5838.148787685617
643.7809228383094;6654.595645494344;5838.148787685617
643.576803723817;6650.14548695682;5846.886886730619
643.576803723817;6652.511495819636;5845.191307085222
643.576803723817;6654.334017771321;5839.132264819684
652.8399562522785;6645.513524538568;5899.818199489406
644.4552814186584;6654.595645494344;5838.148787685617
647.2551175132676;6647.94248037367;5913.84958841886
645.0909439754413;6654.595645494344;5838.148787685617
643.576803723817;6654.518665286055;5833.971570345913
643.576803723817;6654.518665286055;5833.971570345913
643.576803723817;6653.959943891698;5835.80965425245
643.931475029036;6653.988082463516;5835.693582643698
643.576803723817;6654.518665286055;5833.971570345913
643.576803723817;6654.518665286055;5833.971570345913
643.576803723817;6654.518665286055;5833.971570345913
643.8069018999612;6654.518665286055;5833.971570345913
643.3550640279394;6654.336996384721;5834.525056354771
643.7940837495198;6654.518665286055;5833.971570345913
643.6787225856099;6634.843416855797;5857.386109796437
643.576803723817;6651.47797257169;5837.4667232716965
643.576803723817;6654.518665286055;5833.971570345913
643.576803723817;6654.518665286055;5833.971570345913
